arrival_time,length,cpus
0.0,4.1625,128
0.0,4.1625,128
0.0,4.1625,128
0.0,4.1625,128
0.7811111111111111,4.651111111111111,72
2.362222222222222,5.190833333333333,72
2.362222222222222,4.6305555555555555,72
2.4775,5.456388888888889,72
2.4775,5.456388888888889,72
3.7980555555555555,4.579722222222222,72
3.7980555555555555,4.5536111111111115,72
3.7983333333333333,4.574722222222222,72
5.424722222222222,10.413611111111111,72
5.424722222222222,10.413611111111111,72
7.161111111111111,0.45444444444444443,3
7.387222222222222,15.8325,256
7.387222222222222,15.8325,256
7.387222222222222,15.8325,256
7.808055555555556,0.8758333333333334,3
8.375555555555556,10.537777777777778,72
8.380555555555556,10.48,72
8.772777777777778,0.49083333333333334,1
8.772777777777778,0.49083333333333334,1
9.43138888888889,0.39222222222222225,1
9.855833333333333,0.48194444444444445,1
9.952777777777778,1.1711111111111112,6
9.952777777777778,1.1691666666666667,6
9.952777777777778,1.1641666666666666,6
10.031944444444445,0.3661111111111111,1
15.446666666666667,15.264166666666666,256
15.446944444444444,2.911388888888889,128
18.36638888888889,8.52138888888889,128
18.387777777777778,8.606944444444444,128
18.863055555555555,9.712222222222222,128
21.779444444444444,9.200555555555555,128
23.224444444444444,10.382222222222222,72
23.224444444444444,10.382222222222222,72
23.224444444444444,8.54111111111111,128
23.224444444444444,10.382222222222222,72
23.224444444444444,8.54111111111111,128
23.564722222222223,11.06611111111111,72
23.564722222222223,11.444722222222222,72
23.564722222222223,11.06611111111111,72
23.564722222222223,10.456111111111111,72
23.564722222222223,11.06611111111111,72
23.564722222222223,11.06611111111111,72
24.363333333333333,15.310833333333333,32
24.363333333333333,15.310833333333333,32
27.264722222222222,13.565833333333334,72
27.264722222222222,13.565833333333334,72
27.264722222222222,11.844166666666666,72
30.9825,10.35,72
30.9825,10.35,72
30.9825,10.35,72
30.9825,12.652777777777779,72
32.72138888888889,7.294722222222222,3
32.72138888888889,7.294722222222222,3
32.72138888888889,7.294722222222222,3
33.07527777777778,8.377777777777778,16
33.07555555555555,6.806111111111111,16
33.07555555555555,6.548055555555556,16
33.07555555555555,6.806111111111111,16
33.07555555555555,6.549444444444444,16
33.07555555555555,6.603611111111111,16
33.07555555555555,6.549444444444444,16
33.78472222222222,9.096111111111112,80
34.28333333333333,1.1291666666666667,6
34.28333333333333,1.1291666666666667,6
38.85611111111111,1.1133333333333333,6
38.85611111111111,1.1469444444444445,6
38.85611111111111,1.1469444444444445,6
44.395833333333336,7.610277777777778,3
44.395833333333336,7.610277777777778,3
44.395833333333336,7.610277777777778,3
47.114444444444445,15.365833333333333,32
50.130833333333335,8.249722222222223,128
50.130833333333335,8.249722222222223,128
51.030833333333334,2.5297222222222224,128
51.030833333333334,2.5297222222222224,128
51.647222222222226,3.875277777777778,128
