arrival_time,length,cpus
145349.0,5500.0,4
145849.0,803.0,1
146413.0,5056.0,3
146494.0,350.0,1
147333.0,389.0,1
148618.0,117686.0,1
148640.0,1236.0,1
148985.0,9096.0,2
149673.0,1441.0,1
149749.0,931.0,1
150123.0,1422.0,1
150467.0,2288.0,1
151023.0,8516.0,1
151727.0,621.0,1
151731.0,1624.0,1
151739.0,714.0,1
151745.0,616.0,1
151769.0,1851.0,1
153147.0,2933.0,1
153489.0,15245.0,4
156175.0,552.0,1
159608.0,1342.0,1
161314.0,7108.0,1
161513.0,338.0,1
161521.0,13998.0,1
162008.0,2018.0,1
162213.0,344.0,1
162863.0,637.0,2
163353.0,12805.0,4
163472.0,542.0,1
165371.0,477.0,2
165415.0,476.0,2
168262.0,950.0,1
168471.0,411.0,1
168855.0,386.0,1
169192.0,340.0,4
169893.0,458.0,3
170457.0,11446.0,1
170769.0,329.0,1
170781.0,417.0,2
171912.0,668.0,1
171994.0,116259.0,2
172434.0,6694.0,1
174203.0,313.0,1
175854.0,310.0,1
175985.0,335.0,1
177307.0,7570.0,1
178046.0,6140.0,1
178049.0,5236.0,1
178050.0,7883.0,1
178050.0,5613.0,1
178050.0,5544.0,1
178067.0,10302.0,1
178802.0,347.0,1
178829.0,3605.0,1
180415.0,963.0,1
181005.0,316.0,1
181020.0,16119.0,1
181349.0,13392.0,1
181403.0,4008.0,1
182176.0,26432.0,1
182355.0,3290.0,4
182652.0,1411.0,1
182908.0,1089.0,2
183420.0,470.0,1
184082.0,23571.0,3
185325.0,57991.0,1
185538.0,18059.0,1
185947.0,27077.0,3
186677.0,49485.0,1
187677.0,1211.0,1
188200.0,602.0,1
190304.0,41282.0,2
190644.0,5112.0,1
193347.0,7881.0,1
193609.0,5303.0,1
193730.0,10710.0,2
194218.0,681.0,1
194225.0,1636.0,1
194474.0,4353.0,1
194911.0,7875.0,1
195170.0,5293.0,1
195598.0,17519.0,1
195651.0,24171.0,1
195651.0,24171.0,1
195779.0,6421.0,1
195874.0,467.0,1
195929.0,12695.0,2
196186.0,3715.0,1
196237.0,3866.0,1
196246.0,8485.0,1
196816.0,3797.0,1
196859.0,2048.0,1
197017.0,6183.0,1
197408.0,2314.0,1
197456.0,2185.0,1
199432.0,325.0,1
199613.0,3901.0,2
201595.0,705.0,1
203620.0,5670.0,1
203620.0,5670.0,1
205005.0,867.0,1
205007.0,1027.0,1
206564.0,800.0,1
206629.0,753.0,1
206629.0,753.0,1
206935.0,7438.0,1
208038.0,5535.0,1
212446.0,18307.0,1
212970.0,22925.0,1
213916.0,13281.0,1
213932.0,15046.0,1
218855.0,23234.0,1
219458.0,777.0,1
219459.0,5751.0,2
219554.0,900.0,1
219910.0,858.0,2
220693.0,704.0,1
220938.0,18054.0,1
221073.0,5249.0,1
221341.0,991.0,1
221787.0,3930.0,1
222046.0,4749.0,1
222299.0,5840.0,1
222684.0,4121.0,1
222693.0,925.0,1
224094.0,3449.0,1
224643.0,51489.0,1
224817.0,2678.0,1
225266.0,2364.0,1
225969.0,1973.0,1
226479.0,5899.0,1
227493.0,5400.0,1
227499.0,4239.0,1
228110.0,1781.0,1
228373.0,13595.0,1
228553.0,1463.0,1
228555.0,1408.0,1
228663.0,4241.0,1
229057.0,83214.0,1
229311.0,1471.0,1
230711.0,2968.0,1
232121.0,1753.0,1
233054.0,32659.0,4
233406.0,11021.0,1
233604.0,356.0,2
236148.0,939.0,1
236207.0,362.0,1
238500.0,4087.0,1
238950.0,11298.0,4
239121.0,555.0,1
239553.0,308.0,1
240246.0,8858.0,1
240617.0,319.0,1
240770.0,996.0,2
243031.0,563.0,1
243351.0,689.0,1
243639.0,21788.0,2
244638.0,471.0,1
247378.0,2247.0,1
247578.0,3039.0,3
248081.0,2948.0,3
248452.0,5020.0,3
249892.0,849.0,1
249910.0,692.0,1
250177.0,632.0,1
250684.0,616.0,1
253387.0,639.0,1
253491.0,1887.0,1
255379.0,12307.0,1
255772.0,9596.0,1
256034.0,632.0,4
257576.0,52629.0,1
257863.0,535.0,3
258058.0,4284.0,2
258996.0,462.0,1
260363.0,5774.0,1
261833.0,8023.0,1
261835.0,6498.0,1
261836.0,36086.0,1
261836.0,6740.0,1
261836.0,9978.0,1
261836.0,36490.0,1
261839.0,11566.0,1
261839.0,19705.0,1
261841.0,1389.0,1
261841.0,1389.0,1
263929.0,29026.0,1
266116.0,21155.0,1
266551.0,20122.0,1
267749.0,1987.0,2
267778.0,2400.0,1
267924.0,663.0,1
277091.0,58513.0,1
277119.0,57607.0,1
277120.0,57212.0,1
277122.0,59344.0,1
277122.0,58938.0,1
277122.0,59236.0,1
277268.0,26848.0,1
280792.0,3457.0,1
281348.0,3655.0,1
281485.0,7769.0,1
282271.0,1286.0,1
282283.0,4596.0,1
283226.0,4616.0,1
284176.0,15787.0,1
284548.0,21793.0,1
285446.0,17186.0,3
285786.0,1531.0,1
286921.0,801.0,1
287707.0,455.0,1
287713.0,1591.0,1
288498.0,525.0,1
289198.0,1825.0,1
289201.0,2724.0,1
289599.0,335.0,1
291817.0,3320.0,1
292492.0,1285.0,1
293939.0,1226.0,1
296094.0,653.0,1
296434.0,3085.0,1
297846.0,27783.0,3
299126.0,19237.0,1
299982.0,19773.0,1
300646.0,39867.0,1
301753.0,3759.0,1
303292.0,8734.0,1
305082.0,7861.0,1
305734.0,687.0,1
305793.0,617.0,1
305795.0,605.0,1
306100.0,2137.0,2
306134.0,784.0,2
306561.0,2156.0,1
306561.0,2156.0,1
306654.0,3563.0,1
306923.0,8046.0,4
308013.0,3008.0,1
308520.0,3207.0,1
309025.0,4870.0,1
310006.0,1032.0,1
310006.0,2540.0,1
310024.0,12658.0,1
310957.0,68713.0,1
311462.0,3098.0,1
312765.0,1947.0,1
313526.0,4118.0,1
315485.0,84482.0,1
316647.0,1085.0,1
318009.0,1407.0,1
318114.0,565.0,1
322583.0,889.0,1
326140.0,2789.0,3
328312.0,24547.0,1
328375.0,632.0,1
328500.0,573.0,1
328742.0,8885.0,1
328764.0,12644.0,1
328767.0,2296.0,4
328771.0,10392.0,1
328883.0,16108.0,1
330015.0,4776.0,1
330589.0,428.0,1
330716.0,2061.0,1
331742.0,3560.0,1
332857.0,592.0,1
337422.0,12924.0,1
338108.0,12940.0,1
340682.0,386.0,1
340688.0,450.0,1
341470.0,3765.0,2
341742.0,3811.0,1
341755.0,16736.0,3
342395.0,459.0,1
343229.0,1813.0,1
343881.0,7501.0,1
344643.0,7644.0,2
345719.0,64266.0,1
345753.0,7606.0,1
345753.0,6462.0,1
345753.0,6974.0,1
345753.0,7597.0,1
345754.0,6284.0,1
345754.0,7546.0,1
345761.0,8867.0,1
345782.0,5251.0,1
345782.0,4847.0,1
347684.0,881.0,2
350173.0,13232.0,1
350276.0,12987.0,1
350441.0,12694.0,1
350610.0,3433.0,2
353948.0,1668.0,2
354560.0,2178.0,1
357496.0,1086.0,3
360154.0,9830.0,1
361690.0,525.0,1
363919.0,602.0,1
364486.0,3356.0,1
364779.0,6371.0,1
365578.0,741.0,1
366958.0,2895.0,1
367111.0,7194.0,1
367858.0,3411.0,1
367966.0,2363.0,1
368267.0,9236.0,1
368314.0,4324.0,1
368795.0,3957.0,1
368821.0,6413.0,1
368853.0,4715.0,1
368974.0,5074.0,1
369083.0,6841.0,1
369193.0,10120.0,1
369391.0,3248.0,1
369627.0,6003.0,1
369627.0,9703.0,1
369857.0,9880.0,1
369864.0,14244.0,1
369872.0,12312.0,1
370271.0,6872.0,1
370873.0,314.0,1
371378.0,312.0,1
374388.0,5765.0,1
374392.0,4731.0,1
376896.0,3464.0,1
376899.0,991.0,1
379271.0,3461.0,1
383698.0,17061.0,1
383778.0,9067.0,1
383782.0,18256.0,1
383838.0,30392.0,1
383984.0,1291.0,1
385133.0,17165.0,1
386588.0,1961.0,1
388684.0,590.0,1
388890.0,648.0,1
390202.0,321.0,1
390220.0,312.0,1
391758.0,17676.0,1
391759.0,24651.0,1
392115.0,745.0,1
392125.0,683.0,1
392150.0,811.0,1
394004.0,2559.0,1
394244.0,5294.0,1
395065.0,5596.0,1
395232.0,417.0,1
395245.0,6713.0,1
395336.0,5521.0,1
395516.0,6845.0,1
395671.0,2048.0,1
395673.0,1601.0,1
395727.0,5956.0,1
395914.0,5312.0,1
396236.0,7619.0,1
397777.0,4265.0,1
401332.0,598.0,1
403424.0,2839.0,1
403451.0,4464.0,1
405035.0,2416.0,1
405284.0,13217.0,4
405535.0,1853.0,1
405808.0,23248.0,1
406633.0,1757.0,1
407223.0,358.0,3
407593.0,2038.0,1
408458.0,26545.0,1
409192.0,915.0,1
409309.0,2390.0,1
409943.0,1149.0,1
410282.0,490.0,1
410614.0,54626.0,1
412244.0,668.0,1
412907.0,21296.0,1
413292.0,6646.0,4
413554.0,12954.0,3
413778.0,10802.0,3
414085.0,986.0,2
418588.0,303.0,1
419896.0,997.0,1
419991.0,404.0,2
422371.0,2306.0,3
422558.0,2588.0,3
423497.0,2521.0,1
423528.0,1144.0,2
423545.0,1307.0,1
423757.0,526.0,2
424544.0,381.0,2
425893.0,4888.0,4
426465.0,1353.0,1
426774.0,3333.0,4
426981.0,307.0,1
427090.0,317.0,1
427477.0,2467.0,1
427815.0,49260.0,1
427822.0,3219.0,1
428376.0,7580.0,1
430227.0,4523.0,1
430354.0,13245.0,1
430373.0,692.0,1
431480.0,627.0,1
432610.0,1929.0,1
433023.0,864.0,1
433508.0,467.0,1
434097.0,1629.0,2
434223.0,1156.0,1
435621.0,2253.0,1
435684.0,13786.0,1
435968.0,87583.0,1
436141.0,2019.0,1
436310.0,60512.0,1
436808.0,3504.0,2
437266.0,1070.0,1
437419.0,10800.0,1
437420.0,10137.0,1
437421.0,5711.0,1
437963.0,1927.0,1
438455.0,734.0,1
440612.0,1797.0,1
440936.0,412.0,1
442568.0,406.0,1
442624.0,3109.0,1
442640.0,538.0,1
443111.0,602.0,1
443523.0,1718.0,1
443523.0,1728.0,1
443972.0,1229.0,1
444922.0,86182.0,1
445314.0,1868.0,1
445847.0,837.0,3
445853.0,848.0,3
446058.0,4797.0,1
447822.0,1200.0,2
447885.0,341.0,1
448159.0,3612.0,1
448851.0,8275.0,1
453071.0,2211.0,1
453099.0,2304.0,1
453310.0,335.0,1
454092.0,7719.0,1
454284.0,2954.0,1
454832.0,2711.0,1
455077.0,2379.0,1
455316.0,6351.0,1
455728.0,4166.0,1
456107.0,3557.0,1
456119.0,3343.0,1
459385.0,354.0,1
459975.0,436.0,1
460589.0,6294.0,1
460604.0,3135.0,1
460628.0,5984.0,1
460628.0,4423.0,1
460686.0,6662.0,1
460715.0,2253.0,1
461776.0,2299.0,1
462130.0,316.0,1
462575.0,7163.0,1
463329.0,29577.0,1
464114.0,8837.0,1
464336.0,941.0,1
464408.0,2405.0,1
464720.0,29823.0,1
464953.0,19471.0,3
465314.0,597.0,1
466051.0,4939.0,1
466287.0,48578.0,1
468030.0,395.0,1
468496.0,12230.0,1
468893.0,4396.0,1
469079.0,8143.0,1
469125.0,6846.0,1
469254.0,7922.0,1
470119.0,441.0,1
471382.0,3132.0,1
471481.0,466.0,1
471509.0,10363.0,1
471603.0,9934.0,1
472637.0,14572.0,1
473453.0,6614.0,1
473714.0,339.0,1
473912.0,11968.0,1
473957.0,8018.0,1
474131.0,9171.0,1
474179.0,5630.0,1
474194.0,5875.0,1
474356.0,2593.0,1
475443.0,14211.0,1
477147.0,1117.0,1
477380.0,2366.0,1
477565.0,4680.0,3
478421.0,19152.0,1
478464.0,2667.0,1
478684.0,1211.0,1
479080.0,906.0,1
480378.0,3043.0,1
480727.0,590.0,1
480947.0,320.0,1
481115.0,2727.0,1
481668.0,7713.0,1
481730.0,368.0,1
482734.0,323.0,1
482981.0,6153.0,1
483060.0,5617.0,1
483123.0,3482.0,1
483163.0,6424.0,1
483249.0,2215.0,1
483249.0,2180.0,1
483895.0,487.0,1
484508.0,820.0,1
484810.0,38923.0,1
485233.0,5264.0,1
486355.0,1569.0,2
486589.0,5160.0,1
486726.0,4685.0,1
486727.0,2496.0,1
486727.0,3700.0,1
486847.0,4930.0,1
487038.0,4817.0,1
487215.0,2381.0,1
487563.0,3741.0,1
488133.0,2222.0,1
488135.0,1374.0,1
489061.0,4088.0,1
489961.0,3676.0,1
492376.0,1520.0,1
492381.0,1329.0,1
492906.0,573.0,1
492986.0,1532.0,1
493810.0,5892.0,1
493817.0,369.0,1
495028.0,324.0,1
495122.0,1326.0,1
496028.0,528.0,1
496029.0,371.0,1
496346.0,715.0,1
496346.0,1873.0,1
497677.0,1375.0,4
498060.0,663.0,1
498681.0,16729.0,1
498897.0,5393.0,1
499358.0,10665.0,1
499395.0,59949.0,1
499432.0,1440.0,1
499432.0,1440.0,1
501578.0,837.0,1
502119.0,19242.0,3
502276.0,9756.0,3
503478.0,386.0,1
504375.0,424.0,1
504823.0,318.0,1
506319.0,10165.0,1
506629.0,370.0,1
506994.0,8529.0,1
508350.0,2908.0,3
509251.0,11150.0,1
510136.0,751.0,3
512507.0,362.0,1
512558.0,1001.0,1
512565.0,37890.0,2
513256.0,9385.0,1
514004.0,1250.0,1
514288.0,439.0,1
514434.0,2590.0,1
514520.0,48170.0,1
514729.0,2009.0,1
516896.0,15194.0,1
516902.0,23246.0,1
516905.0,24313.0,1
516905.0,23962.0,1
517015.0,2969.0,1
517512.0,3411.0,1
518155.0,2057.0,2
518428.0,3211.0,1
518944.0,1151.0,2
519150.0,616.0,1
519674.0,4612.0,1
519914.0,1564.0,3
520326.0,497.0,1
520358.0,6891.0,2
521397.0,22900.0,2
522066.0,23418.0,1
523038.0,8474.0,1
523038.0,7690.0,1
523618.0,3491.0,1
523638.0,19064.0,1
523968.0,49649.0,1
524364.0,386.0,1
526316.0,2013.0,1
526316.0,2013.0,1
527271.0,327.0,1
527644.0,3010.0,2
527705.0,3986.0,2
528365.0,522.0,1
529253.0,425.0,1
529999.0,1993.0,1
530296.0,1392.0,1
530929.0,452.0,1
530990.0,588.0,1
531146.0,47409.0,1
531498.0,6076.0,1
531848.0,4988.0,1
531876.0,2708.0,1
532405.0,5806.0,1
532523.0,474.0,1
533602.0,385.0,1
534048.0,5323.0,1
534821.0,512.0,1
535693.0,324.0,1
536608.0,2396.0,1
537504.0,599.0,1
537967.0,13163.0,2
538135.0,1005.0,1
538255.0,3544.0,1
539665.0,3518.0,1
539739.0,2253.0,1
539819.0,3923.0,1
540472.0,1845.0,1
540669.0,6379.0,2
540789.0,375.0,1
540864.0,1451.0,1
541076.0,476.0,1
541082.0,1024.0,1
541102.0,1323.0,1
541251.0,6174.0,2
541601.0,379.0,1
541868.0,6990.0,1
542175.0,3710.0,1
543242.0,2281.0,1
543534.0,7091.0,1
544088.0,682.0,1
544656.0,2135.0,1
544734.0,1495.0,1
544759.0,2814.0,1
544760.0,4814.0,1
544761.0,2499.0,1
544762.0,4072.0,1
545059.0,2631.0,1
545083.0,2932.0,1
545595.0,459.0,1
546580.0,5932.0,1
546580.0,399.0,1
547107.0,142712.0,1
547282.0,2340.0,1
547596.0,372.0,1
547988.0,19070.0,1
548256.0,391.0,1
548275.0,332.0,1
548275.0,433.0,1
548703.0,9667.0,1
548929.0,4635.0,1
549308.0,440.0,1
549311.0,1393.0,1
549422.0,439.0,1
549829.0,2527.0,1
549857.0,30677.0,3
550528.0,504.0,1
550914.0,419.0,1
551813.0,915.0,1
552459.0,7312.0,1
553006.0,529.0,1
553515.0,361.0,1
556872.0,2013.0,1
558454.0,9816.0,1
559836.0,19599.0,2
561746.0,2752.0,1
563199.0,6351.0,3
563480.0,6074.0,3
563510.0,5571.0,3
563537.0,12418.0,1
564056.0,3600.0,1
564065.0,52116.0,1
564502.0,583.0,1
565085.0,353.0,4
565203.0,741.0,2
565301.0,515.0,1
566190.0,415.0,1
566512.0,4791.0,1
566703.0,512.0,1
566770.0,826.0,1
566787.0,1604.0,1
566820.0,4254.0,1
567328.0,3773.0,1
567328.0,4133.0,1
567571.0,406.0,1
567824.0,4389.0,1
568504.0,2259.0,1
569046.0,1178.0,1
570550.0,2396.0,1
572123.0,6328.0,1
573403.0,24839.0,1
573933.0,540.0,1
574081.0,1054.0,1
575624.0,3029.0,1
577971.0,19329.0,1
577971.0,19987.0,1
578713.0,25273.0,1
580739.0,19605.0,2
580898.0,538.0,1
581833.0,2111.0,1
581922.0,2523.0,1
581947.0,4304.0,1
581956.0,833.0,1
581982.0,2645.0,1
582126.0,18270.0,1
584260.0,388.0,1
584702.0,413.0,1
589544.0,987.0,4
590377.0,17835.0,1
592077.0,2624.0,3
592165.0,24944.0,1
592202.0,24156.0,1
593689.0,304.0,1
595221.0,2462.0,1
595666.0,6509.0,1
595697.0,99210.0,2
595700.0,99242.0,2
595822.0,6976.0,1
597081.0,4002.0,1
597909.0,2195.0,1
599093.0,5418.0,1
599134.0,2175.0,1
599824.0,38349.0,1
599889.0,452.0,1
600414.0,2034.0,1
600462.0,404.0,1
600706.0,2141.0,1
601074.0,8839.0,1
601076.0,6685.0,1
601076.0,6109.0,1
601528.0,490.0,1
601792.0,486.0,1
602292.0,315.0,1
603249.0,1139.0,1
603325.0,337.0,1
603393.0,662.0,1
604756.0,1361.0,1
